RECPTCL_FID;MAILITM_FID;EVENT_TYPE_NM;date;établissement_postal;EVENT_TYPE_CD;next_établissement_postal
FRCDGADZALGDAUN32102004000160;1A20632565180;Expédition d'envoi é l'étranger (EDI-reéu);2023-03-16 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32159001010062;1A20637789208;Expédition d'envoi é l'étranger (EDI-reéu);2023-04-21 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32156003010046;1A20641545975;Expédition d'envoi é l'étranger (EDI-reéu);2023-04-19 12:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32156003010046;1A20641909760;Expédition d'envoi é l'étranger (EDI-reéu);2023-04-19 12:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32105001010038;1A20645271245;Expédition d'envoi é l'étranger (EDI-reéu);2023-03-18 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32311004010069;1A20653611217;Expédition d'envoi é l'étranger (EDI-reéu);2023-08-01 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32130001000066;1A20655832979;Expédition d'envoi é l'étranger (EDI-reéu);2023-04-04 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32445015010069;1A20684276386;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-01 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32460003010036;1A20686592774;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-15 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32250001010060;1A20700315020;Expédition d'envoi é l'étranger (EDI-reéu);2023-06-19 12:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32442003010109;1A20705663515;Expédition d'envoi é l'étranger (EDI-reéu);2023-10-29 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32228002010060;1A20705785781;Expédition d'envoi é l'étranger (EDI-reéu);2023-06-05 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32360001010060;1A20715847509;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-06 16:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32289001010063;1A20720656080;Expédition d'envoi é l'étranger (EDI-reéu);2023-07-14 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40019001010104;1A20771956054;Expédition d'envoi é l'étranger (EDI-reéu);2024-07-19 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40028001010074;1A20771956054;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-28 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32413001010077;1A20775446797;Expédition d'envoi é l'étranger (EDI-reéu);2023-10-13 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32473004010071;1A20777897382;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-22 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32536001010079;1A20812149414;Expédition d'envoi é l'étranger (EDI-reéu);2023-12-29 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40022001010201;1A20819840031;Expédition d'envoi é l'étranger (EDI-reéu);2024-01-14 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32450003010068;1A20828292647;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-05 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40085004010061;1A20831197106;Expédition d'envoi é l'étranger (EDI-reéu);2024-02-18 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40019001010104;1A20841773550;Expédition d'envoi é l'étranger (EDI-reéu);2024-07-19 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40044002010060;1A20844766658;Expédition d'envoi é l'étranger (EDI-reéu);2024-01-27 15:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40013001010109;1A20856377910;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-11 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40041002010032;1A20870934571;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-16 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40272001010036;1A20930679237;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-23 08:45:00.000;;12;ALGéRIE
FRONEADZALGDAUN50051027010046;1A20936574697;Expédition d'envoi é l'étranger (EDI-reéu);2025-02-05 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40019001010104;1A20939219502;Expédition d'envoi é l'étranger (EDI-reéu);2024-07-19 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40272001010036;1A20954230872;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-23 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40468004010179;1A20957603949;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-24 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40435010010023;1A20976831415;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-02 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40456004010112;1A20978638302;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-15 08:45:00.000;;12;ALGéRIE
FRONEADZALGDAUN40056001110004;1A20980808977;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-08 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40044001110008;1A20984684515;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-04 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40044001110008;1A20984684515                      ;Réception d'envoi du client (Srt);2024-12-21 11:37:04.323;CDD BEJAIA;1;
FRONEADZALGDAUN40044001110008;1A20984684515                      ;Transmettre envoi é l'agent de livraison (Ent);2024-12-21 11:37:31.383;CDD BEJAIA;39;
FRONEADZALGDAUN40044001110008;1A20984684515                      ;Vaine tentative de livraison d'envoi (Ent);2024-12-21 11:38:05.000;CDD BEJAIA;36;
FRONEADZALGDAUN40044001110008;1A20984684515                      ;Livraison d'envoi (Ent);2025-01-09 11:22:12.520;CDD BEJAIA;37;
FRONEADZALGDAUN40052001110007;1A21009178644;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-07 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40075001110033;1A21009902799;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-18 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40063008010028;1A21017403202;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-12 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40079005110011;1A21018168384;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-19 17:00:00.000;;12;ALGéRIE
FRONEADZALGDAUN50017001110027;1A21023242932;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-11 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40063008010028;1A21037386370;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-12 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN50011001110038;1A21044859546;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-09 11:05:00.000;;12;ALGéRIE
MACASDDZALGDAUN50006001110010;1A21044859546;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-24 17:00:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40273002010069;1A21217391323;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-25 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40018001010097;1A21217630095;Expédition d'envoi é l'étranger (EDI-reéu);2024-07-12 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40028001010074;1A21217630095;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-28 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40041002010032;1A21217630095;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-16 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40273001010167;1A21272942942;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-25 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40273002010069;1A21280582062;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-25 08:45:00.000;;12;ALGéRIE
FRONEADZALGDAUN50039019010033;1A21297448481;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-28 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40098027010037;1A21314938469;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-31 15:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40048001010054;1A21337771739;Expédition d'envoi é l'étranger (EDI-reéu);2024-01-30 15:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32477007010151;1A21344208044;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-25 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40018001010097;1A21353880231;Expédition d'envoi é l'étranger (EDI-reéu);2024-07-12 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40028001010074;1A21353880231;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-28 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40018001010097;1A21353880248;Expédition d'envoi é l'étranger (EDI-reéu);2024-07-12 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40028001010074;1A21353880248;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-28 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40041002010032;1A21353880255;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-16 15:30:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40020001010065;1A21428454749;Expédition d'envoi é l'étranger (EDI-reéu);2024-07-25 15:30:00.000;;12;ALGéRIE
FRONEADZALGDAUN50053011010030;1A21428454749;Expédition d'envoi é l'étranger (EDI-reéu);2025-02-07 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN50027013010026;1A21458522852;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-16 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN50087016010054;1A21491524233;Expédition d'envoi é l'étranger (EDI-reéu);2025-03-13 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40091005010029;1A21496436777;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-27 17:00:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40353001010090;1A21503062487;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-14 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40028001010074;1A21506029593;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-28 15:30:00.000;;12;ALGéRIE
FRONEADZALGDAUN40065016110048;1A21507034596;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-13 17:00:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40027001010049;1A21514770777;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-21 15:30:00.000;;12;ALGéRIE
FRONEADZALGDAUN50053011010030;1A21514770777;Expédition d'envoi é l'étranger (EDI-reéu);2025-02-07 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40063008010028;1A21523782747;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-12 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUD40041002010032;1A21524336055;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-16 15:30:00.000;;12;ALGéRIE
FRONEADZALGDAUN40052001110007;1A21526393629;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-07 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN50082014010078;1A21572225493;Expédition d'envoi é l'étranger (EDI-reéu);2025-03-08 17:00:00.000;;12;ALGéRIE
FRONEADZALGDAUN50039019010033;1A21574171675;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-28 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40037001010014;1A21590565724;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-02 17:00:00.000;;12;ALGéRIE
FRONEADZALGDAUN50049016010014;1A21591596079;Expédition d'envoi é l'étranger (EDI-reéu);2025-02-04 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40476018010051;1A21598800933;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-30 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN50051027010046;1A21603023586;Expédition d'envoi é l'étranger (EDI-reéu);2025-02-05 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40098027010037;1A21610205555;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-31 15:15:00.000;;12;ALGéRIE
FRONEADZALGDAUN40060001110015;1A21612087982;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-11 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN50027013010026;1A21613308482;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-16 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN50053011010030;1A21620047787;Expédition d'envoi é l'étranger (EDI-reéu);2025-02-07 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN50019009110071;1A21751452023;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-11 11:05:00.000;;12;ALGéRIE
FRONEADZALGDAUN40071004110013;1A21754085747;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-16 17:00:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40566001010084;1A21772152292;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-28 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32473002010034;1B00244941480;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-22 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40126002010071;1B00344311749;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-14 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN50024001010088;1B00799975107;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-20 17:00:00.000;;12;ALGéRIE
FRCDGADZALGDAUN50024001010088;1B00799975121;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-20 17:00:00.000;;12;ALGéRIE
FRCDGADZALGDAUN50024001010088;1B00799975138;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-20 17:00:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40549001010156;1B00799975169;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-17 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40549001010156;1B00799975183;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-17 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40549001010156;1B00799975190;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-17 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40465001010192;1B00799975299;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-22 08:45:00.000;;12;ALGéRIE
FRONEADZALGDAUN50019009110071;1B01203572561;Expédition d'envoi é l'étranger (EDI-reéu);2025-01-11 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32383004010114;1B01260324318;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-21 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32383002010134;1B01260324332;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-21 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32262003000196;1B01260324349;Expédition d'envoi é l'étranger (EDI-reéu);2023-06-28 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40272001010036;1B01327333918;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-23 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32121011010039;1B01327822047;Expédition d'envoi é l'étranger (EDI-reéu);2023-03-29 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32367009010037;1B01329913460;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-12 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32098006010018;1B01499097816;Expédition d'envoi é l'étranger (EDI-reéu);2023-03-14 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32053003000073;1B01525192836;Expédition d'envoi é l'étranger (EDI-reéu);2023-02-09 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32300007010100;1B01535178004;Expédition d'envoi é l'étranger (EDI-reéu);2023-07-25 05:45:00.000;;12;ALGéRIE
FRONEADZALGDAUN50049016010014;1B01549113497;Expédition d'envoi é l'étranger (EDI-reéu);2025-02-04 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32076004010035;1B01550102244;Expédition d'envoi é l'étranger (EDI-reéu);2023-02-25 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40272002010018;1B01561570155;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-23 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32407007010079;1B01562942821;Expédition d'envoi é l'étranger (EDI-reéu);2023-10-10 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40140002010084;1B01567634448;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-22 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40161001010199;1B01567634462;Expédition d'envoi é l'étranger (EDI-reéu);2024-04-04 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40414004010173;1B01567634493;Expédition d'envoi é l'étranger (EDI-reéu);2024-09-20 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40169007010195;1B01567634509;Expédition d'envoi é l'étranger (EDI-reéu);2024-04-10 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32290001000098;1B01575478454;Expédition d'envoi é l'étranger (EDI-reéu);2023-07-17 12:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32382001010066;1B01587757264;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-20 16:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32473006010126;1B01592971006;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-22 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32473006010126;1B01592971020;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-22 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32476002010088;1B01592971044;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-24 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32476002010088;1B01592971051;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-24 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40135002010150;1B01592971327;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-19 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40135001010187;1B01592971440;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-19 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40135002010150;1B01592971457;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-19 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32047015000192;1E00585564812;Expédition d'envoi é l'étranger (EDI-reéu);2023-02-06 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40164005000178;1H01709489318;Expédition d'envoi é l'étranger (EDI-reéu);2024-04-06 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40395001010193;1H01709493537;Expédition d'envoi é l'étranger (EDI-reéu);2024-09-08 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32005003000118;1H01833286678;Expédition d'envoi é l'étranger (EDI-reéu);2023-01-07 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40488001010151;1K02605097423;Expédition d'envoi é l'étranger (EDI-reéu);2024-11-09 11:05:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40127001010079;1K03205008062;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-14 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32221002000153;1K04050276125;Expédition d'envoi é l'étranger (EDI-reéu);2023-06-01 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32095012000021;1K04105005793;Expédition d'envoi é l'étranger (EDI-reéu);2023-03-11 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40004001010104;1K04149422655;Expédition d'envoi é l'étranger (EDI-reéu);2024-01-04 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32111002000123;1K04150196934;Expédition d'envoi é l'étranger (EDI-reéu);2023-03-22 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32049001000114;1K04150218711;Expédition d'envoi é l'étranger (EDI-reéu);2023-02-07 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32122004000025;1K04150218711;Expédition d'envoi é l'étranger (EDI-reéu);2023-03-30 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32314002010076;1K04150972392;Expédition d'envoi é l'étranger (EDI-reéu);2023-08-03 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32311015010197;1K04220699341;Expédition d'envoi é l'étranger (EDI-reéu);2023-08-01 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32471004010098;1L01833654811;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-21 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40029005010102;1L01833932155;Expédition d'envoi é l'étranger (EDI-reéu);2024-01-19 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40447001010099;1Y00649781155;Expédition d'envoi é l'étranger (EDI-reéu);2024-10-09 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32343001010153;1Y00764260528;Expédition d'envoi é l'étranger (EDI-reéu);2023-08-28 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32393001010072;2C00007769535;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-27 12:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32105001010038;2C05011044128;Expédition d'envoi é l'étranger (EDI-reéu);2023-03-18 08:55:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32393001010072;2C06946960491;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-27 12:15:00.000;;12;ALGéRIE
FRONEADZALGDAUN40086001010006;2C09673750540;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-24 15:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40076001010046;2C09782801522;Expédition d'envoi é l'étranger (EDI-reéu);2024-02-13 15:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32289001010063;2C12714167818;Expédition d'envoi é l'étranger (EDI-reéu);2023-07-14 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32241003010039;2C13217848129;Expédition d'envoi é l'étranger (EDI-reéu);2023-06-13 12:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32395004010043;2C14035994753;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-29 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32256001010047;2C14785711877;Expédition d'envoi é l'étranger (EDI-reéu);2023-06-23 12:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32293006010028;2C14795084848;Expédition d'envoi é l'étranger (EDI-reéu);2023-07-18 12:15:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40234004010095;2C14826383735;Expédition d'envoi é l'étranger (EDI-reéu);2024-05-30 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32367009010037;2C15414594854;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-12 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN40175002010186;2C15731277300;Expédition d'envoi é l'étranger (EDI-reéu);2024-04-13 08:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32248002010034;2C15733243686;Expédition d'envoi é l'étranger (EDI-reéu);2023-06-17 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32464002010164;2C15809118252;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-16 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32464001010150;2C15809118856;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-16 07:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32374001010060;2C15809210444;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-15 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32374001010060;2C15809210635;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-15 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32374001010060;2C15809210642;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-15 05:45:00.000;;12;ALGéRIE
FRCDGADZALGDAUN32374001010060;2C15809210659;Expédition d'envoi é l'étranger (EDI-reéu);2023-09-15 05:45:00.000;;12;ALGéRIE
